Channel Title,Channel Username,ID,Message,Date,Media Path
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12309,,2023-10-10 08:51:07+00:00,photos\@sinayelj_12309.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12308,,2023-10-10 08:51:07+00:00,photos\@sinayelj_12308.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12307,,2023-10-10 08:51:06+00:00,photos\@sinayelj_12307.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12306,"ታጣቢ ዳይፐር  ሁለት ተቀያሪ ጨርቅ ያለው 700 ብር

0909003864
0905707448  

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

@sinayalj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",2023-10-10 08:51:06+00:00,photos\@sinayelj_12306.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12305,ክቡራን ደምበኞቻችን በአንዳንድ ምክንያቶች ለ1 ሳምንት ያህል ተዘግቶ የነበረው ብስራተ ገብርኤል የሚገኘው ሱቃችን ዛሬ ተከፍቶ ስራ መጀመራችንን ስናበስር በታላቅ አክብሮት ነው 🙏🙏🙏,2023-10-10 07:23:17+00:00,
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12304,ነገ ሙሉ ቀን ሱቆቻችን ክፍት መሆናቸው በታላቅ አክብሮት እንገልፃለን,2023-10-06 15:43:31+00:00,photos\@sinayelj_12304.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12303,,2023-10-05 06:27:42+00:00,photos\@sinayelj_12303.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12302,,2023-10-05 06:27:42+00:00,photos\@sinayelj_12302.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12301,,2023-10-05 06:27:42+00:00,photos\@sinayelj_12301.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12300,"Children's Cute Girls Cartoon Stylish 
bag

800 birr 

0909003864
0905707448  

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

@sinayalj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",2023-10-05 06:27:41+00:00,photos\@sinayelj_12300.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12299,"Enfagrow PREMIUM Toddler Nutritional Drink, Omega-3 DHA for Brain Support, Prebiotics & Vitamins for Immune Health, Non-GMO, Powder Can, 36.6 Oz

Made in USA 

4900 birr 

0909003864
0905707448  

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

@sinayalj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",2023-10-04 15:26:31+00:00,photos\@sinayelj_12299.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12290,"Aptamil UK

Available on sina kids 

3200 birr 

0909003864
0905707448  

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

@sinayalj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",2023-10-04 11:48:58+00:00,photos\@sinayelj_12290.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12289,"Aptamil UK

Available on sina kids 

3200 birr 

0909003864
0905707448  

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

@sinayalj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",2023-10-04 11:48:11+00:00,photos\@sinayelj_12289.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12288,"Unicorn pop it Back pack
 1200 birr 

0909003864
0905707448  

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

@sinayalj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",2023-10-03 16:10:41+00:00,photos\@sinayelj_12288.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12287,"Fruit shaped infant pillows 

የፍሩት ዲዛይን የአራስ ልጆች  ትራስ  650 ብር  0909003864
0905707448  

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

@sinayalj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",2023-10-03 16:08:46+00:00,photos\@sinayelj_12287.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12286,,2023-10-03 16:07:50+00:00,photos\@sinayelj_12286.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12285,,2023-10-03 16:07:49+00:00,photos\@sinayelj_12285.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12284,,2023-10-03 16:07:49+00:00,photos\@sinayelj_12284.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12283,"Kids lunch box with water bottle

1200 birr 

0909003864
0905707448  

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

@sinayalj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",2023-10-03 16:07:49+00:00,photos\@sinayelj_12283.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12281,,2023-10-03 15:53:22+00:00,
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12280,,2023-10-03 15:52:58+00:00,photos\@sinayelj_12280.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12279,,2023-10-03 15:52:58+00:00,photos\@sinayelj_12279.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12278,,2023-10-03 15:52:57+00:00,photos\@sinayelj_12278.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12277,"The happy days’ changing station
 ምቹ እና ማራኪ ገላ ማጠቢያ እና ዳይፐር መቀየሪያ ልዪ እቃ
 የሚያማምሩ አማላይ የዝሆን ምስሎች የተዋበ
ሳሙናዎችን፣ ክሬሞችን ፣ ፎጣዎችን እና መሰል አክሰሰሪዎችን የሚያስቀምጡባቸው ቋቶችም በቦቦታቸው ተደርድረዋል
 ከዳይፐር መቀየሪያው ስር ከፍሳሽ ማስወገጃ ፉካ ጋር ልጅዎም ዘና እርስም ፈታ ብለው የሚያጥቡበት ገንዳም ተገጥሟል
እናት ያለምንም መታጠፍ፣ መጨናነቅ ቀጥ ብላ ታጥብ ዘንድ እቃው በትክክለኛ ቁመት የተፈበረከ ነው
 እቃውን ከክላስ ክላስ ለማዘዋወር የሚያስችሉ ጎማዎችም ከስር ተበጅተዋል
17500 ብር


0909003864
0905707448  

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

@sinayalj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",2023-10-03 15:52:57+00:00,photos\@sinayelj_12277.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12275,"የራሱ ማንጋለያ ያለው  የልጅ ማጠቢያ  2300 ብር  ፒንክ እና ሌመን ከለር አለው 

0909003864
0905707448  

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

@sinayalj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",2023-10-03 15:50:16+00:00,photos\@sinayelj_12275.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12274,,2023-10-01 10:22:23+00:00,
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12273,,2023-10-01 09:29:48+00:00,photos\@sinayelj_12273.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12272,,2023-10-01 09:29:48+00:00,photos\@sinayelj_12272.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12271,,2023-10-01 09:29:48+00:00,photos\@sinayelj_12271.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12270,,2023-10-01 09:29:48+00:00,photos\@sinayelj_12270.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12269,"minkissy Luminous Wand Flash Stick flash stick Wand wand Light up Wand Luminous stick Glow Wand glow stick

450 birr 

0909003864
0905707448  

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

@sinayalj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",2023-10-01 09:29:48+00:00,photos\@sinayelj_12269.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12268,,2023-10-01 09:27:06+00:00,photos\@sinayelj_12268.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12267,,2023-10-01 09:27:06+00:00,photos\@sinayelj_12267.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12266,,2023-10-01 09:27:06+00:00,photos\@sinayelj_12266.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12265,"2 Pairs Baby Anti Scratching Soft Gloves Newborn Protection Face Scratch Mittens 

400 birr for 2 pcs 

0909003864
0905707448  

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

@sinayalj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",2023-10-01 09:27:06+00:00,photos\@sinayelj_12265.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12264,,2023-10-01 09:23:25+00:00,photos\@sinayelj_12264.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12263,,2023-10-01 09:23:25+00:00,photos\@sinayelj_12263.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12262,,2023-10-01 09:23:25+00:00,photos\@sinayelj_12262.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12261,"Children's Cute Girls Backpack Cartoon Stylish Little Princess

1000 birr 

0909003864
0905707448  

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

@sinayalj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",2023-10-01 09:23:25+00:00,photos\@sinayelj_12261.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12260,"12 pcs construction building toys 

1000 birr 


0909003864
0905707448  

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

@sinayalj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",2023-10-01 09:17:44+00:00,photos\@sinayelj_12260.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12259,,2023-10-01 09:12:00+00:00,photos\@sinayelj_12259.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12258,,2023-10-01 09:12:00+00:00,photos\@sinayelj_12258.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12257,,2023-10-01 09:12:00+00:00,photos\@sinayelj_12257.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,12256,,2023-10-01 09:12:00+00:00,photos\@sinayelj_12256.jpg
